title,epicurious_url,found_exact,match_type,n_candidates_seen,pages_visited,stopped_reason
Salmon Spring Rolls with Coriander Dipping Sauce ,https://www.epicurious.com/recipes/food/views/salmon-spring-rolls-with-coriander-dipping-sauce-10046,True,exact_title,12,0,found_on_page_1_exact_title
My Favorite Roast Turkey ,https://www.epicurious.com/recipes/food/views/my-favorite-roast-turkey-51258050,True,all_words_in_slug,12,0,found_on_page_1_all_words_in_slug
Crab-Boil Spices ,https://www.epicurious.com/recipes/food/views/crab-boil-spices-10087,True,exact_title,12,0,found_on_page_1_exact_title
Old-Fashioned Indian Pudding ,https://www.epicurious.com/recipes/food/views/old-fashioned-indian-pudding-20012,True,exact_title,12,0,found_on_page_1_exact_title
Sephardic Charoset ,https://www.epicurious.com/recipes/food/views/sephardic-charoset-234300,True,exact_title,12,0,found_on_page_1_exact_title
Mashed Sweet Potatoes with Brown Sugar and Pecans ,https://www.epicurious.com/recipes/food/views/mashed-sweet-potatoes-with-brown-sugar-and-pecans-15683,True,all_words_in_slug,12,0,found_on_page_1_all_words_in_slug
Pickled Feta and Cerignola Olives with Strawberries ,https://www.epicurious.com/recipes/food/views/pickled-feta-and-cerignola-olives-with-strawberries-51186810,True,exact_title,12,0,found_on_page_1_exact_title
Breakfast Bowl With Quinoa and Berries ,https://www.epicurious.com/recipes/food/views/breakfast-bowl-with-quinoa-and-berries,True,exact_title,12,0,found_on_page_1_exact_title
Pot Roast with Orange and Dates ,https://www.epicurious.com/recipes/food/views/pot-roast-with-orange-and-dates-237903,True,exact_title,12,0,found_on_page_1_exact_title
Cheese Puffs Gougères ,https://www.epicurious.com/recipes/food/views/cheese-puffs-gougeres-388391,True,exact_title,12,0,found_on_page_1_exact_title
Our Favorite Key Lime Pie ,https://www.epicurious.com/recipes/food/views/our-favorite-key-lime-pie-56389684,True,exact_title,12,0,found_on_page_1_exact_title
"Linguine with Sausage, Mushroom and Cream Sauce ",https://www.epicurious.com/recipes/food/views/linguine-with-sausage-mushroom-and-cream-sauce-103129,True,exact_title,12,0,found_on_page_1_exact_title
Roasted Red Snapper with Olives ,https://www.epicurious.com/recipes/food/views/roasted-red-snapper-with-olives-13623,True,exact_title,12,0,found_on_page_1_exact_title
Lemon-Ginger Frozen Yogurt ,https://www.epicurious.com/recipes/food/views/lemon-ginger-frozen-yogurt-242184,True,exact_title,12,0,found_on_page_1_exact_title
"Pinhead Oat-Crusted Catfish, Roasted Cauliflower and Mustard Greens, and Lemon Cream ",https://www.epicurious.com/recipes/food/views/pinhead-oat-crusted-catfish-roasted-cauliflower-and-mustard-greens-and-lemon-cream-51123010,True,exact_title,12,0,found_on_page_1_exact_title
Quick Sesame Chicken With Broccoli ,https://www.epicurious.com/recipes/food/views/quick-sesame-chicken-with-broccoli,True,all_words_in_slug,12,0,found_on_page_1_all_words_in_slug
Green Beans with Bacon and Red Bell Pepper ,https://www.epicurious.com/recipes/food/views/green-beans-with-bacon-and-red-bell-pepper-104723,True,exact_title,12,0,found_on_page_1_exact_title
Ghostly Chocolate-Nut Bark ,https://www.epicurious.com/recipes/food/views/ghostly-chocolate-nut-bark-51254500,True,exact_title,12,0,found_on_page_1_exact_title
Braised Short Ribs with Garbanzo Beans and Raisins ,,False,,12,0,goto_failed
"Rib-Eye Steaks with Radicchio, Pear, and Blue Cheese Salad ",https://www.epicurious.com/recipes/food/views/rib-eye-steaks-with-radicchio-pear-and-blue-cheese-salad-240428,True,exact_title,12,0,found_on_page_1_exact_title
Gingered Shrimp with Asian Noodles ,https://www.epicurious.com/recipes/food/views/gingered-shrimp-with-asian-noodles-2513,True,exact_title,12,0,found_on_page_1_exact_title
Florida Ambrosia Salad ,https://www.epicurious.com/recipes/food/views/florida-ambrosia-salad-51126830,True,exact_title,12,0,found_on_page_1_exact_title
Cucumber-Dill Soup with Scallions ,https://www.epicurious.com/recipes/food/views/cucumber-dill-soup-with-scallions-352429,True,exact_title,12,0,found_on_page_1_exact_title
"Roast Chicken With Smothered Cabbage, Bacon, and Potatoes ",https://www.epicurious.com/recipes/food/views/roast-chicken-with-smothered-cabbage-bacon-and-potatoes,True,all_words_in_slug,12,0,found_on_page_1_all_words_in_slug
"Oven-Baked Pizza with Caramelized Onions, Gorgonzola, and Walnuts ",https://www.epicurious.com/recipes/food/views/oven-baked-pizza-with-caramelized-onions-gorgonzola-and-walnuts-358016,True,exact_title,12,0,found_on_page_1_exact_title
Tequila Lime Tart ,https://www.epicurious.com/recipes/food/views/tequila-lime-tart-102000,True,exact_title,12,0,found_on_page_1_exact_title
Spiced Christmas Coffee with Brandied Whipped Cream ,https://www.epicurious.com/recipes/food/views/spiced-christmas-coffee-with-brandied-whipped-cream-201208,True,exact_title,12,0,found_on_page_1_exact_title
Tacchino Ripieno ,https://www.epicurious.com/recipes/food/views/tacchino-ripieno-107541,True,exact_title,36,2,found_on_page_3_exact_title
Summer Squash Sauté ,https://www.epicurious.com/recipes/food/views/summer-squash-saute-51169540,True,exact_title,12,0,found_on_page_1_exact_title
Grilled Skirt Steak Tacos with Corn Relish ,https://www.epicurious.com/recipes/food/views/grilled-skirt-steak-tacos-with-corn-relish-230637,True,exact_title,12,0,found_on_page_1_exact_title
Gingered Cantaloupe Shake ,https://www.epicurious.com/recipes/food/views/gingered-cantaloupe-shake-200870,True,exact_title,12,0,found_on_page_1_exact_title
Herbed Fish Rolls in White Wine with Grapes ,https://www.epicurious.com/recipes/food/views/herbed-fish-rolls-in-white-wine-with-grapes-10411,True,exact_title,12,0,found_on_page_1_exact_title
Sweet Potato Fries with Garlic and Herbs ,https://www.epicurious.com/recipes/food/views/sweet-potato-fries-with-garlic-and-herbs-4974,True,exact_title,24,1,found_on_page_2_exact_title
Tía Rosa and Ruth Eichner's Sweet-and-Sour Carrots ,https://www.epicurious.com/recipes/food/views/tia-rosa-and-ruth-eichners-sweet-and-sour-carrots-367550,True,exact_title,12,0,found_on_page_1_exact_title
Peas with Parsley and Garlic Butter ,https://www.epicurious.com/recipes/food/views/peas-with-parsley-and-garlic-butter-5331,True,exact_title,12,0,found_on_page_1_exact_title
"Linguine with Red Peppers, Green Onions and Pine Nuts ",https://www.epicurious.com/recipes/food/views/linguine-with-red-peppers-green-onions-and-pine-nuts-102653,True,exact_title,12,0,found_on_page_1_exact_title
Stuffed Eggs with Goat Cheese and Dill ,https://www.epicurious.com/recipes/food/views/stuffed-eggs-with-goat-cheese-and-dill-232138,True,exact_title,12,0,found_on_page_1_exact_title
Stovetop Butterscotch Apples and Cranberries ,https://www.epicurious.com/recipes/food/views/stovetop-butterscotch-apples-and-cranberries,True,exact_title,12,0,found_on_page_1_exact_title
Chicken and Artichoke Fricassée with Morel Mushrooms ,https://www.epicurious.com/recipes/food/views/chicken-and-artichoke-fricassee-with-morel-mushrooms-237905,True,exact_title,12,0,found_on_page_1_exact_title
Gingersnap Lemon Ice Cream Sandwiches ,https://www.epicurious.com/recipes/food/views/gingersnap-lemon-ice-cream-sandwiches-354449,True,exact_title,12,0,found_on_page_1_exact_title
Veal Scallops with Creamy Mushroom Sauce ,https://www.epicurious.com/recipes/food/views/veal-scallops-with-creamy-mushroom-sauce-105553,True,exact_title,84,6,found_on_page_7_exact_title
Mushrooms in Escabèche with Red Bell Peppers and Chiles de Arbol ,https://www.epicurious.com/recipes/food/views/mushrooms-in-escabeche-with-red-bell-peppers-and-chiles-de-arbol-233389,True,exact_title,12,0,found_on_page_1_exact_title
Spiced Banana Ice Cream ,https://www.epicurious.com/recipes/food/views/spiced-banana-ice-cream-232821,True,exact_title,12,0,found_on_page_1_exact_title
Roasted Red Peppers ,https://www.epicurious.com/recipes/food/views/roasted-red-peppers-241738,True,exact_title,12,0,found_on_page_1_exact_title
Red-Braised Pork with Fresh Pineapple ,https://www.epicurious.com/recipes/food/views/red-braised-pork-with-fresh-pineapple-103951,True,exact_title,12,0,found_on_page_1_exact_title
Roast Pork with Fruit Stuffing and Mustard Sauce ,https://www.epicurious.com/recipes/food/views/roast-pork-with-fruit-stuffing-and-mustard-sauce-107121,True,exact_title,12,0,found_on_page_1_exact_title
Spiced Fillet of Beef with Mizuna Salad ,https://www.epicurious.com/recipes/food/views/spiced-fillet-of-beef-with-mizuna-salad-107005,True,exact_title,12,0,found_on_page_1_exact_title
Ginger Crunch Cake with Strawberry Sauce ,https://www.epicurious.com/recipes/food/views/ginger-crunch-cake-with-strawberry-sauce-10198,True,exact_title,12,0,found_on_page_1_exact_title
Miniature Almond Cakes with Sugared Cherries and Kirsch Cream ,https://www.epicurious.com/recipes/food/views/miniature-almond-cakes-with-sugared-cherries-and-kirsch-cream-105129,True,exact_title,12,0,found_on_page_1_exact_title
Chocolate Semifreddo with Chile-Chocolate Sauce ,https://www.epicurious.com/recipes/food/views/chocolate-semifreddo-with-chile-chocolate-sauce-51104810,True,exact_title,12,0,found_on_page_1_exact_title
Lime Custard Tart ,https://www.epicurious.com/recipes/food/views/lime-custard-tart-107435,True,exact_title,12,0,found_on_page_1_exact_title
Cherry-Almond Ice Cream Cake with Milk Chocolate Sauce ,https://www.epicurious.com/recipes/food/views/cherry-almond-ice-cream-cake-with-milk-chocolate-sauce-101956,True,exact_title,12,0,found_on_page_1_exact_title
Roasted Red Pepper Almond Dip ,https://www.epicurious.com/recipes/food/views/roasted-red-pepper-almond-dip-56389881,True,exact_title,12,0,found_on_page_1_exact_title
Cream Cheese – Yukon Gold Whipped Potatoes ,https://www.epicurious.com/recipes/food/views/cream-cheese-yukon-gold-whipped-potatoes-236466,True,exact_title,12,0,found_on_page_1_exact_title
Lemon Ice Cream with Black-Currant Sauce ,https://www.epicurious.com/recipes/food/views/lemon-ice-cream-with-black-currant-sauce-104906,True,exact_title,12,0,found_on_page_1_exact_title
Galician Pie ,https://www.epicurious.com/recipes/food/views/galician-pie-240911,True,exact_title,12,0,found_on_page_1_exact_title
Strawberry Banana Smoothie ,https://www.epicurious.com/recipes/food/views/ba-syn-strawberry-banana-smoothie-recipe,True,all_words_in_slug,12,0,found_on_page_1_all_words_in_slug
Chocolate Pecan Layer Cake ,https://www.epicurious.com/recipes/food/views/chocolate-pecan-layer-cake-284,True,exact_title,12,0,found_on_page_1_exact_title
"Steamed Mussels with Sherry, Tomatoes and Garlic ",https://www.epicurious.com/recipes/food/views/steamed-mussels-with-sherry-tomatoes-and-garlic-4216,True,exact_title,12,0,found_on_page_1_exact_title
Onion Soup with Apple Cider ,https://www.epicurious.com/recipes/food/views/onion-soup-with-apple-cider-230915,True,exact_title,12,0,found_on_page_1_exact_title
Curry-Lime Yogurt ,https://www.epicurious.com/recipes/food/views/curry-lime-yogurt-233370,True,exact_title,12,0,found_on_page_1_exact_title
Ramp and Buttermilk Biscuits with Cracked Coriander ,https://www.epicurious.com/recipes/food/views/ramp-and-buttermilk-biscuits-with-cracked-coriander-352036,True,exact_title,12,0,found_on_page_1_exact_title
Cassoulet ,https://www.epicurious.com/recipes/food/views/cassoulet-233971,True,exact_title,11,0,found_on_page_1_exact_title
Broccoli Rabe and Butternut Squash ,https://www.epicurious.com/recipes/food/views/broccoli-rabe-and-butternut-squash-15838,True,exact_title,12,0,found_on_page_1_exact_title
"Egg Noodle, Chard, and Fontina Torte ",https://www.epicurious.com/recipes/food/views/egg-noodle-chard-and-fontina-torte-236689,True,exact_title,12,0,found_on_page_1_exact_title
Mussels and Fries with Mustard Mayonnaise ,https://www.epicurious.com/recipes/food/views/mussels-and-fries-with-mustard-mayonnaise-241751,True,exact_title,12,0,found_on_page_1_exact_title
Savory Parmesan Pain Perdu with Poached Eggs and Greens ,https://www.epicurious.com/recipes/food/views/savory-parmesan-pain-perdu-with-poached-eggs-and-greens-352809,True,exact_title,12,0,found_on_page_1_exact_title
Choucroute Garnie ,https://www.epicurious.com/recipes/food/views/choucroute-garnie-102386,True,exact_title,11,0,found_on_page_1_exact_title
"Fried Eggplant, Tomato, and Cucumber Salad ",https://www.epicurious.com/recipes/food/views/fried-eggplant-tomato-and-cucumber-salad-51242130,True,exact_title,12,0,found_on_page_1_exact_title
Dried-Fruit Strudel with Apricot Preserves ,https://www.epicurious.com/recipes/food/views/dried-fruit-strudel-with-apricot-preserves-109805,True,exact_title,12,0,found_on_page_1_exact_title
Pear and Hazelnut Crumb Pie ,https://www.epicurious.com/recipes/food/views/pear-and-hazelnut-crumb-pie-104324,True,exact_title,12,0,found_on_page_1_exact_title
Green Mountain Maple Barbecued Chicken ,https://www.epicurious.com/recipes/food/views/green-mountain-maple-barbecued-chicken-274,True,exact_title,12,0,found_on_page_1_exact_title
Kamikaze ,,False,,293,25,no_new_candidates_stopped_pagination
Roasted Tomato Sauce ,https://www.epicurious.com/recipes/food/views/roasted-tomato-sauce-352110,True,exact_title,12,0,found_on_page_1_exact_title
Savory Yogurt Cooler ,,False,,1,0,exception
Dry-Rubbed Flank Steak with Grilled Corn Salsa ,https://www.epicurious.com/recipes/food/views/dry-rubbed-flank-steak-with-grilled-corn-salsa-56389977,True,exact_title,12,0,found_on_page_1_exact_title
Classic Coconut Cake ,https://www.epicurious.com/recipes/food/views/classic-coconut-cake-364149,True,exact_title,12,0,found_on_page_1_exact_title
Icy Lemon-Mint Parfaits ,https://www.epicurious.com/recipes/food/views/icy-lemon-mint-parfaits-234452,True,exact_title,12,0,found_on_page_1_exact_title
Raspberry Hazelnut Brownies ,https://www.epicurious.com/recipes/food/views/raspberry-hazelnut-brownies-13638,True,exact_title,12,0,found_on_page_1_exact_title
Banana Rum Puffs ,https://www.epicurious.com/recipes/food/views/banana-rum-puffs-14538,True,exact_title,12,0,found_on_page_1_exact_title
Mixed Greens with Roasted Asparagus and Apple ,https://www.epicurious.com/recipes/food/views/mixed-greens-with-roasted-asparagus-and-apple-103490,True,exact_title,12,0,found_on_page_1_exact_title
Tomato and Tomatillo Gazpacho ,https://www.epicurious.com/recipes/food/views/tomato-and-tomatillo-gazpacho-354967,True,exact_title,12,0,found_on_page_1_exact_title
Chicken and Nectarine Salad with Toasted Cumin Mayonnaise ,https://www.epicurious.com/recipes/food/views/chicken-and-nectarine-salad-with-toasted-cumin-mayonnaise-109777,True,exact_title,12,0,found_on_page_1_exact_title
Brussels Sprouts and Pearl Onions in Horseradish Cream ,https://www.epicurious.com/recipes/food/views/brussels-sprouts-and-pearl-onions-in-horseradish-cream-107298,True,exact_title,12,0,found_on_page_1_exact_title
Spaghetti and Swiss Chard With Garlic Chips ,https://www.epicurious.com/recipes/food/views/spaghetti-and-swiss-chard-with-garlic-chips-350562,True,exact_title,12,0,found_on_page_1_exact_title
Swordfish Tacos ,https://www.epicurious.com/recipes/food/views/swordfish-tacos-2497,True,exact_title,12,0,found_on_page_1_exact_title
Chocolate Pecan Cake ,https://www.epicurious.com/recipes/food/views/chocolate-pecan-cake-14007,True,exact_title,12,0,found_on_page_1_exact_title
"Cod, Potato, and Fennel Casserole ",https://www.epicurious.com/recipes/food/views/cod-potato-and-fennel-casserole-107407,True,exact_title,12,0,found_on_page_1_exact_title
Chicken Enchiladas ,https://www.epicurious.com/recipes/food/views/enchiladas-verdes-green-chicken-enchiladas-56389864,True,all_words_in_slug,12,0,found_on_page_1_all_words_in_slug
Cream Cheese Strudel Cookies ,https://www.epicurious.com/recipes/food/views/cream-cheese-strudel-cookies-5863,True,exact_title,12,0,found_on_page_1_exact_title
Sauteed Red Snapper with Creamed Fennel and Onion ,https://www.epicurious.com/recipes/food/views/sauteed-red-snapper-with-creamed-fennel-and-onion-11658,True,exact_title,12,0,found_on_page_1_exact_title
"Spinach, Ham, and Cheese Pie (Pye of Several Things) ",https://www.epicurious.com/recipes/food/views/spinach-ham-and-cheese-pie-pye-of-several-things-104247,True,exact_title,11,0,found_on_page_1_exact_title
Sticky Ginger Rice with Peas ,https://www.epicurious.com/recipes/food/views/sticky-ginger-rice-with-peas-107876,True,exact_title,12,0,found_on_page_1_exact_title
Mango-Lime Ice ,https://www.epicurious.com/recipes/food/views/mango-lime-ice-395130,True,exact_title,12,0,found_on_page_1_exact_title
"Minty, Boozy Chicken ",https://www.epicurious.com/recipes/food/views/minty-boozy-chicken,True,exact_title,12,0,found_on_page_1_exact_title
Green-Bean and Prosciutto Negimaki ,https://www.epicurious.com/recipes/food/views/green-bean-and-prosciutto-negimaki-240974,True,exact_title,12,0,found_on_page_1_exact_title
